id_venda,id_cliente,id_produto,id_vendedor,id_data,quantidade,preco_unitario,custo_unitario,canal_venda
36811,533,334,16,20240726,296,7.59,5.83,Varejo
36812,185,323,75,20240321,275,9.48,6.47,Exportação
36813,356,293,33,20240524,507,13.35,8.25,Varejo
36814,148,329,2,20240711,394,9.82,6.19,Varejo
36815,292,218,59,20240804,10,88.18,66.33,Atacado
36816,400,166,92,20240113,10,89.15,62.18,Varejo
36817,192,123,19,20240319,45,137.93,102.84,Exportação
36818,434,434,63,20240718,45,90.02,53.77,Atacado
36819,266,390,26,20240512,112,62.49,44.36,Atacado
36820,282,434,7,20241229,56,85.05,52.87,Varejo
36821,500,31,94,20240301,90,95.56,84.15,Atacado
36822,512,59,66,20241218,45,119.86,98.33,Atacado
36823,231,116,14,20241008,90,123.07,98.02,Atacado
36824,31,85,1,20240314,45,111.88,85.02,Atacado
36825,561,478,70,20240625,45,81.32,51.64,Atacado
36826,379,323,96,20241227,484,9.02,5.48,Varejo
36827,318,228,84,20241204,7,88.05,64.0,Atacado
36828,150,240,40,20240128,10,96.24,65.28,Varejo
36829,249,334,87,20241030,245,9.71,6.3,Varejo
36830,207,334,31,20240328,225,9.66,5.73,Varejo
36831,425,299,25,20240417,325,12.4,8.96,Varejo
36832,400,188,44,20241026,13,75.71,60.02,Varejo
36833,444,404,49,20240112,112,85.08,59.13,Atacado
36834,445,92,84,20240823,45,111.53,99.49,Varejo
36835,261,208,61,20241213,7,0.0,53.92,Varejo
36836,28,105,25,20240413,90,128.9,97.96,Varejo
36837,376,390,56,20241125,78,70.95,49.89,Atacado
36838,371,134,40,20241216,7,63.5,54.86,Varejo
36839,220,15,42,20241008,45,114.92,82.47,Atacado
36840,366,51,79,20240726,90,141.02,120.12,Varejo
36841,45,206,39,20241105,9,73.22,52.85,Varejo
36842,419,172,28,20241228,10,105.74,64.91,Atacado
36843,60,3,51,20241124,269,121.59,75.71,Atacado
36844,457,194,80,20241003,5,71.93,55.37,Varejo
36845,427,467,19,20240814,56,90.76,56.81,Atacado
36846,479,314,41,20240816,480,11.23,6.8,Atacado
36847,388,31,53,20240905,90,111.69,91.28,Atacado
36848,547,464,72,20241224,67,72.06,47.6,Atacado
36849,514,89,70,20240420,45,113.48,90.81,Varejo
36850,567,348,51,20240328,260,11.15,8.57,Varejo
36851,54,166,88,20241021,21,101.73,73.06,Atacado
36852,333,102,32,20240530,45,133.35,105.3,Atacado
36853,306,188,57,20240310,16,84.84,61.08,Atacado
36854,533,450,30,20240924,157,59.66,39.19,Atacado
36855,299,388,18,20240914,90,68.01,48.62,Varejo
36856,298,33,21,20241002,90,115.34,84.42,Atacado
36857,108,182,70,20240210,9,98.41,69.07,Varejo
36858,165,75,70,20240114,134,120.54,85.36,Varejo
36859,453,302,80,20240822,461,10.76,7.43,Varejo
36860,514,105,40,20240716,90,128.18,105.47,Atacado
36861,537,465,1,20240716,146,79.92,43.29,Atacado
36862,444,290,33,20241126,471,13.89,8.6,Varejo
36863,236,63,30,20240225,45,106.52,75.84,Varejo
36864,231,164,92,20240511,6,82.49,60.41,Atacado
36865,150,57,16,20240328,45,123.79,85.54,Varejo
36866,52,302,58,20240702,258,11.48,7.65,Varejo
36867,75,92,95,20240708,90,112.96,96.45,Atacado
36868,93,377,93,20240901,78,63.93,44.5,Varejo
36869,321,189,67,20240604,7,77.6,52.22,Atacado
36870,292,322,36,20240814,550,10.94,7.21,Varejo
36871,459,295,12,20240620,87,11.92,7.81,Varejo
36872,360,440,58,20241208,146,67.07,44.1,Exportação
36873,108,469,85,20240606,45,80.94,55.66,Varejo
36874,103,51,30,20240705,45,155.7,110.23,Atacado
36875,38,121,51,20241224,45,136.3,81.93,Atacado
36876,432,173,1,20240906,6,101.86,70.03,Varejo
36877,131,446,29,20241110,56,72.7,45.0,Atacado
36878,105,370,86,20241121,181,11.77,7.88,Atacado
36879,407,409,60,20241118,56,92.08,55.26,Atacado
36880,527,373,67,20240503,11,86.9,46.07,Atacado
36881,511,377,1,20240921,56,70.8,43.48,Varejo
36882,596,222,17,20241010,14,94.96,78.93,Atacado
36883,537,442,20,20240223,56,74.12,49.5,Atacado
36884,210,23,93,20240403,45,111.15,79.07,Exportação
36885,556,21,30,20240730,90,122.93,85.25,Atacado
36886,109,147,70,20240307,9,81.8,53.54,Varejo
36887,364,471,7,20240312,45,89.57,64.62,Atacado
36888,53,97,,20240129,45,149.06,112.03,Atacado
36889,536,74,65,20240409,90,103.56,78.86,Atacado
36890,491,390,45,20240119,78,67.61,52.34,Varejo
36891,583,60,49,20240603,90,143.74,100.03,Atacado
36892,138,293,41,20241124,372,11.6,7.46,Atacado
36893,583,360,17,20240316,78,11.49,6.66,Varejo
36894,52,486,77,20240308,11,73.81,50.41,Atacado
36895,554,185,68,20240422,6,94.62,65.46,Varejo
36896,288,352,14,20240909,406,12.66,8.1,Varejo
36897,94,246,35,20240815,10,95.59,62.61,Atacado
36898,225,148,25,20240306,1,73.18,56.21,Varejo
36899,47,272,65,20240506,272,11.09,7.45,Atacado
36900,213,247,65,20240414,13,102.82,73.17,Atacado
36901,156,110,11,20240211,90,115.19,100.52,Atacado
36902,268,342,1,20240224,333,11.24,6.56,Atacado
36903,488,323,4,20241004,300,9.81,6.0,Exportação
36904,363,228,66,20240808,8,75.3,62.21,Atacado
36905,465,15,91,20240224,45,120.5,86.51,Atacado
36906,135,66,15,20240910,45,116.84,90.3,Atacado
36907,226,409,53,20240116,11,87.33,61.46,Varejo
36908,241,233,32,20240301,13,90.0,66.75,Atacado
36909,505,178,77,20240203,3,83.75,66.38,Atacado
36910,561,467,39,20240308,123,84.65,59.33,Atacado
36911,75,172,29,20240128,13,84.82,75.05,Atacado
36912,430,419,48,20241015,22,83.8,44.37,Atacado
36913,137,236,47,20241211,9,91.82,67.55,Varejo
36914,465,59,22,20241116,90,131.47,98.83,Varejo
36915,147,83,66,20241117,45,113.75,83.05,Varejo
36916,129,74,10,20240419,45,122.95,92.66,Varejo
36917,565,205,26,20240917,7,79.06,50.86,Atacado
36918,185,353,19,20240823,47,12.18,7.42,Exportação
36919,310,19,22,20240907,134,103.25,83.95,Atacado
36920,360,325,96,20240218,316,8.98,6.8,Exportação
36921,339,491,62,20240313,56,82.56,53.13,Atacado
36922,302,23,26,20241012,179,115.23,94.98,Atacado
36923,82,58,3,20241015,45,136.84,92.18,Atacado
36924,428,471,67,20241205,112,92.97,55.61,Atacado
36925,118,409,26,20240724,22,48.95,55.35,Varejo
36926,292,182,41,20240418,5,94.31,68.37,Atacado
36927,8,151,25,20240410,10,73.98,62.58,Varejo
36928,522,274,30,20240418,230,10.28,5.79,Atacado
36929,77,99,69,20241025,90,122.36,110.04,Varejo
36930,589,4,58,20240616,45,120.1,96.58,Exportação
36931,236,268,79,20240320,641,10.95,7.28,Varejo
36932,3,323,44,20241228,231,9.71,5.55,Varejo
36933,262,237,36,20241020,8,93.62,69.52,Varejo
36934,131,14,71,20241016,90,103.38,74.69,Varejo
36935,241,17,48,20241017,45,107.16,92.79,Atacado
36936,504,85,87,20241024,90,114.92,93.8,Atacado
36937,193,323,56,20240903,72,10.55,6.45,Atacado
36938,516,388,97,20240310,90,79.16,43.35,Varejo
36939,339,158,62,20240911,8,94.07,61.25,Atacado
36940,128,92,94,20240914,45,112.03,90.52,Varejo
36941,104,121,98,20240524,134,124.03,101.83,Atacado
36942,276,166,3,20240429,8,105.23,72.71,Atacado
36943,163,249,44,20241225,412,9.5,5.77,Atacado
36944,372,244,54,20240312,11,89.61,67.3,Atacado
36945,524,264,23,20240314,566,9.59,7.32,Atacado
36946,125,396,1,20241116,78,79.57,50.3,Varejo
36947,31,54,29,20240426,90,127.2,91.17,Atacado
36948,126,228,16,20240927,1,88.02,65.25,Varejo
36949,324,75,26,20240217,90,127.29,98.94,Atacado
36950,308,54,78,20241114,90,129.17,120.8,Atacado
36951,295,365,20,20240615,305,6.97,8.11,Varejo
36952,400,71,34,20240222,45,128.72,95.53,Varejo
36953,474,222,50,20240603,13,99.57,69.8,Atacado
36954,105,389,14,20241111,11,64.64,50.63,Atacado
36955,298,443,79,20240426,11,84.23,49.15,Atacado
36956,406,228,63,20240405,8,88.97,61.46,Atacado
36957,222,304,59,20240515,611,11.07,8.4,Atacado
36958,169,334,79,20240726,297,8.41,6.56,Varejo
36959,474,351,83,20240413,266,14.2,8.99,Atacado
36960,559,404,72,20240601,101,82.96,60.21,Atacado
36961,547,460,34,20241125,78,76.82,55.6,Atacado
36962,205,59,24,20240612,45,135.21,104.77,Atacado
36963,189,90,84,20240407,45,99.33,97.73,Varejo
36964,496,23,20,20241024,45,110.36,80.37,Atacado
36965,490,171,95,20241114,12,89.81,59.4,Varejo
36966,325,110,14,20240501,45,126.27,98.25,Varejo
36967,176,54,75,20240605,45,131.41,107.8,Varejo
36968,131,51,99,20240519,45,146.7,110.98,Atacado
36969,248,169,45,20240220,13,91.02,63.91,Atacado
36970,280,259,20,20240417,230,9.53,5.67,Varejo
36971,351,141,69,20240528,5,73.69,53.46,Atacado
36972,590,478,35,20241128,112,89.8,56.09,Varejo
36973,9,217,91,20240207,6,79.59,47.81,Atacado
36974,67,148,52,20240805,11,77.81,53.27,Atacado
36975,234,490,47,20240321,11,79.75,53.83,Varejo
36976,349,473,38,20240920,22,78.63,57.19,Atacado
36977,154,457,3,20240815,67,80.97,57.13,Atacado
36978,100,260,47,20240311,302,9.93,6.46,Atacado
36979,351,341,73,20241130,331,10.91,6.68,Atacado
36980,16,67,70,20240716,90,105.04,83.86,Atacado
36981,248,60,44,20240225,90,144.32,113.24,Varejo
36982,23,342,76,20240313,329,12.44,7.34,Atacado
36983,541,87,83,20240328,90,123.34,73.87,Varejo
36984,368,233,71,20241211,9,88.85,71.22,Varejo
36985,22,272,79,20240531,277,10.23,6.59,Atacado
36986,6,140,68,20240502,9,78.29,55.49,Atacado
36987,135,379,97,20240726,78,77.67,50.68,Atacado
36988,547,66,92,20240801,45,115.83,76.79,Atacado
36989,182,303,40,20240904,393,11.63,7.48,Exportação
36990,324,425,48,20240530,67,85.77,50.47,Atacado
36991,156,301,84,20240401,322,12.21,8.22,Atacado
36992,410,361,1,20240413,432,12.26,8.89,Atacado
36993,277,314,97,20241014,344,9.71,6.55,Atacado
36994,562,372,53,20240520,199,10.94,7.77,Atacado
36995,510,119,47,20241123,90,132.58,100.44,Atacado
36996,313,361,27,20240202,293,11.71,8.34,Atacado
36997,403,407,69,20240817,179,85.51,64.93,Atacado
36998,551,491,18,20240706,45,79.92,46.42,Atacado
36999,368,314,13,20240123,172,9.27,7.38,Varejo
37000,320,91,98,20241105,45,116.59,87.48,Atacado
37001,585,82,47,20240512,45,108.08,93.35,Varejo
37002,210,410,29,20241224,168,85.68,58.14,Exportação
37003,193,66,10,20241219,90,107.04,78.57,Varejo
37004,129,110,62,20240113,90,135.81,97.7,Varejo
37005,329,294,37,20240611,116,11.78,6.79,Atacado
37006,164,116,55,20240708,90,128.88,97.69,Exportação
37007,58,257,43,20241114,211,10.47,6.72,Varejo
37008,406,302,86,20240801,346,12.24,7.16,Atacado
37009,188,203,33,20240122,9,72.51,47.05,Varejo
37010,54,238,90,20241205,16,88.99,65.7,Atacado
37011,132,79,42,20240103,90,102.93,79.29,Atacado
37012,13,92,6,20240422,90,127.63,82.19,Atacado
37013,194,195,44,20240829,3,69.18,52.51,Atacado
37014,359,75,59,20240312,45,125.48,81.57,Atacado
37015,50,21,37,20241226,269,126.5,94.34,Atacado
37016,504,443,30,20241221,78,80.61,58.47,Varejo
37017,172,404,38,20240607,56,85.37,56.63,Varejo
37018,246,174,71,20241005,4,101.2,67.92,Varejo
37019,300,339,93,20241212,1,9.07,7.86,Varejo
37020,435,404,52,20241019,146,95.39,61.37,Varejo
37021,583,473,45,20240906,101,87.76,58.11,Atacado
37022,143,413,90,20241112,90,77.03,51.31,Atacado
37023,592,185,32,20240116,10,106.69,64.92,Varejo
37024,141,54,13,20241205,45,126.06,97.54,Varejo
37025,329,410,78,20241014,45,76.2,54.97,Atacado
37026,569,217,10,20240304,4,75.08,53.37,Atacado
37027,47,259,100,20240727,469,8.35,6.32,Atacado
37028,525,112,2,20240520,45,146.11,98.7,Varejo
37029,213,4,6,20240211,45,139.32,89.98,Atacado
37030,441,172,60,20241024,13,87.38,55.82,Varejo
37031,102,294,1,20240904,303,11.41,6.94,Atacado
37032,117,156,75,20240521,7,97.44,73.26,Varejo
37033,482,411,25,20240704,11,92.39,59.0,Exportação
37034,536,79,48,20240828,90,122.34,83.62,Atacado
37035,467,396,90,20241119,123,70.14,49.98,Exportação
37036,516,180,52,20241107,10,93.3,66.0,Atacado
37037,377,119,78,20241215,45,131.07,91.02,Varejo
37038,74,59,46,20241003,45,124.38,108.07,Exportação
37039,284,103,88,20240223,134,110.67,111.02,Atacado
37040,452,236,11,20241115,1,83.13,70.62,Atacado
37041,65,52,97,20240815,90,146.15,117.06,Atacado
37042,375,411,35,20240831,45,89.39,56.06,Varejo
37043,101,275,87,20240503,418,9.97,6.92,Atacado
37044,407,222,66,20240629,3,98.07,69.71,Varejo
37045,383,85,71,20240419,90,127.56,80.87,Varejo
37046,458,331,4,20241204,401,10.19,6.29,Varejo
37047,416,323,76,20241222,256,9.44,6.38,Atacado
37048,14,201,23,20240618,13,65.97,45.93,Atacado
37049,177,281,98,20241115,278,11.54,7.3,Atacado
37050,566,307,71,20240512,377,11.52,6.42,Varejo
37051,433,54,4,20240509,45,136.93,101.18,Atacado
37052,156,165,89,20241105,13,94.01,66.63,Atacado
37053,155,363,17,20240428,311,11.59,7.16,Varejo
37054,280,163,75,20240801,13,121.47,73.08,Atacado
37055,226,372,97,20240329,375,11.15,5.52,Atacado
37056,232,442,81,20240524,11,72.07,47.93,Atacado
37057,467,407,92,20241104,134,96.35,63.96,Exportação
37058,470,63,70,20240316,45,115.55,87.44,Varejo
37059,305,423,84,20241025,67,88.26,59.4,Atacado
37060,182,134,52,20240628,13,86.16,50.31,Exportação
37061,216,371,98,20240525,397,12.83,7.74,Atacado
37062,283,481,1,20241201,45,90.68,54.77,Atacado
37063,450,130,79,20240722,5,81.31,50.24,Varejo
37064,519,23,28,20240330,90,105.78,77.93,Atacado
37065,259,87,56,20241117,90,107.3,86.67,Exportação
37066,580,51,69,20241203,45,134.27,112.4,Atacado
37067,269,169,35,20240120,10,90.57,53.49,Atacado
37068,422,388,13,20240930,78,67.08,41.52,Atacado
37069,148,52,1,20240521,45,138.36,104.29,Atacado
37070,128,381,29,20240710,101,68.98,51.31,Atacado
37071,196,52,12,20240319,90,133.61,103.0,Varejo
37072,86,342,59,20240428,202,12.16,7.98,Varejo
37073,188,151,95,20241007,7,79.08,57.55,Atacado
37074,241,464,84,20240420,123,66.23,51.71,Varejo
37075,278,158,9,20240526,7,112.06,68.48,Varejo
37076,379,275,38,20241211,343,9.88,6.62,Atacado
37077,269,38,64,20240208,90,127.62,111.31,Varejo
37078,161,109,71,20240404,45,144.28,111.8,Varejo
37079,496,82,63,20240430,134,114.6,80.17,Atacado
37080,143,471,29,20240626,11,77.68,61.89,Atacado
37081,217,156,41,20240420,5,105.01,73.01,Varejo
37082,93,425,72,20240711,67,78.18,48.5,Varejo
37083,465,27,84,20240227,90,130.21,89.69,Varejo
37084,465,182,24,20240703,7,99.37,68.57,Atacado
37085,357,486,93,20240608,134,70.71,54.13,Atacado
37086,277,240,43,20240424,4,99.82,63.54,Varejo
37087,91,38,27,20240213,45,136.93,113.71,Atacado
37088,278,322,57,20240708,537,10.23,7.13,Varejo
37089,261,58,92,20241018,90,141.22,101.21,Varejo
37090,582,414,72,20241015,67,77.88,54.97,Atacado
37091,83,89,29,20240407,45,119.94,83.62,Atacado
37092,275,259,85,20241115,168,10.11,6.08,Varejo
37093,288,371,47,20241220,293,11.13,8.33,Atacado
37094,247,123,44,20240528,45,126.06,103.84,Exportação
37095,337,158,70,20240928,14,95.58,62.15,Atacado
37096,132,257,33,20241004,299,8.49,6.92,Atacado
37097,165,217,16,20240512,3,74.87,53.45,Varejo
37098,569,301,91,20240622,375,12.51,7.8,Atacado
37099,358,362,67,20241006,313,11.52,7.57,Varejo
37100,566,126,35,20240308,16,76.21,52.96,Varejo
37101,57,309,79,20240911,280,10.73,6.85,Varejo
37102,283,239,84,20240803,13,91.16,66.21,Atacado
37103,152,229,3,20241025,8,85.2,69.74,Atacado
37104,183,365,79,20240422,367,10.96,7.56,Atacado
37105,475,444,81,20240909,123,70.39,44.55,Atacado
37106,102,359,48,20240922,298,10.2,7.81,Atacado
37107,89,4,55,20240616,45,109.82,88.31,Atacado
37108,174,17,21,20240331,90,115.52,81.11,Atacado
37109,270,16,4,20241019,90,99.13,82.73,Exportação
37110,199,59,7,20240126,90,128.62,92.13,Atacado
37111,186,53,24,20240902,90,117.77,105.31,Atacado
37112,175,52,40,20241005,134,126.23,108.27,Atacado
37113,565,52,7,20241030,90,129.85,104.27,Atacado
37114,218,245,48,20241027,13,96.16,70.97,Varejo
37115,55,185,99,20241217,5,88.65,65.32,Atacado
37116,20,95,77,20240630,45,123.99,86.7,Varejo
37117,449,239,35,20240616,11,79.95,68.15,Varejo
37118,18,351,1,20241112,387,13.26,7.88,Varejo
37119,61,102,72,20241110,90,147.11,121.41,Atacado
37120,152,307,34,20240830,351,11.92,7.94,Varejo
37121,267,66,81,20240331,90,93.42,82.2,Atacado
37122,471,446,58,20240423,67,65.23,48.23,Atacado
37123,589,83,54,20240417,45,121.83,101.16,Exportação
37124,353,381,49,20240323,202,69.15,49.02,Atacado
37125,65,410,50,20240829,56,81.97,55.68,Atacado
37126,540,406,70,20240320,112,74.29,49.59,Atacado
37127,563,148,30,20241013,11,76.53,54.81,Varejo
37128,252,90,13,20241114,90,122.58,82.18,Atacado
37129,469,81,3,20241219,45,120.36,89.67,Varejo
37130,591,304,10,20241122,117,12.22,8.18,Atacado
37131,461,413,92,20240531,67,80.49,52.82,Varejo
37132,496,223,13,20241222,7,90.9,62.84,Atacado
37133,104,23,45,20241021,45,88.31,87.12,Atacado
37134,479,372,50,20240416,297,9.16,6.49,Atacado
37135,420,301,30,20240903,265,10.91,7.69,Varejo
37136,558,139,83,20241224,10,72.93,48.5,Atacado
37137,20,61,97,20240428,90,125.15,93.46,Varejo
37138,401,413,90,20240808,112,95.22,51.31,Exportação
37139,509,31,49,20241016,134,113.89,81.89,Varejo
37140,408,223,68,20241219,10,85.9,59.93,Varejo
37141,77,275,50,20240710,381,10.99,6.55,Varejo
37142,11,92,59,20240524,90,117.69,78.83,Atacado
37143,369,14,18,20240824,90,105.78,82.39,Atacado
37144,216,110,3,20240629,90,111.28,94.29,Atacado
37145,135,89,90,20241124,90,118.31,100.05,Atacado
37146,68,411,50,20241002,134,99.67,60.91,Atacado
37147,447,80,10,20241027,90,92.6,73.35,Atacado
37148,546,59,94,20241014,45,140.33,97.37,Atacado
37149,433,484,27,20241212,45,88.31,63.7,Atacado
37150,6,75,35,20240617,134,105.15,86.91,Varejo
37151,599,29,35,20241101,45,122.21,84.57,Exportação
37152,505,156,43,20240327,11,115.58,72.83,Atacado
37153,197,254,52,20241001,216,10.93,5.88,Atacado
37154,579,430,91,20240914,90,87.27,54.75,Varejo
37155,134,171,92,20240626,10,93.63,55.76,Atacado
37156,585,218,68,20240404,5,99.32,70.22,Varejo
37157,30,57,21,20240113,90,136.06,78.9,Atacado
37158,437,317,29,20240615,581,11.33,7.97,Atacado
37159,255,428,36,20241114,56,81.81,57.04,Atacado
37160,386,105,76,20240326,90,124.04,107.16,Atacado
37161,353,404,75,20240406,67,89.71,56.3,Varejo
37162,403,172,10,20241231,13,94.62,64.33,Atacado
37163,209,208,93,20240720,14,68.63,54.83,Atacado
37164,131,413,26,20240327,11,74.3,58.35,Varejo
37165,456,218,54,20240715,5,76.01,64.42,Varejo
37166,13,103,36,20241031,45,124.73,88.67,Atacado
37167,193,351,66,20240512,196,13.1,8.69,Atacado
37168,437,481,78,20240614,56,85.73,61.8,Atacado
37169,145,3,19,20240427,90,117.19,91.29,Atacado
37170,5,363,72,20240814,375,12.5,7.18,Atacado
37171,505,141,76,20240225,9,82.57,53.32,Atacado
37172,564,254,70,20241111,355,11.17,7.26,Atacado
37173,487,414,14,20241020,90,73.45,50.08,Atacado
37174,448,423,92,20240520,67,86.27,56.35,Exportação
37175,503,494,99,20240627,67,87.73,49.06,Atacado
37176,218,409,18,20240606,22,99.06,58.58,Varejo
37177,162,484,63,20240414,22,105.64,64.28,Varejo
37178,32,148,22,20240830,13,69.9,53.52,Atacado
37179,293,339,43,20240208,87,9.15,6.46,Atacado
37180,281,450,16,20241126,123,70.74,34.77,Varejo
37181,39,419,61,20240617,123,83.07,56.39,Atacado
37182,454,442,34,20240907,78,67.75,55.26,Atacado
37183,459,351,84,20241028,261,11.97,8.04,Varejo
37184,211,52,65,20240816,45,124.48,85.17,Atacado
37185,215,342,65,20240523,386,11.69,6.9,Atacado
37186,215,306,84,20240626,345,12.28,6.94,Atacado
37187,372,163,38,20240227,5,109.77,80.45,Atacado
37188,585,141,100,20240814,7,66.86,52.15,Atacado
37189,258,249,98,20240214,287,10.48,6.61,Atacado
37190,123,47,94,20240521,45,133.35,102.23,Atacado
37191,79,404,21,20240823,90,90.62,51.44,Atacado
37192,180,130,98,20240317,10,74.01,53.09,Atacado
37193,478,160,25,20240818,13,80.7,73.78,Atacado
37194,203,160,68,20240908,11,92.73,61.67,Atacado
37195,52,62,36,20240229,90,112.12,99.1,Atacado
37196,415,491,52,20240110,45,83.95,54.79,Varejo
37197,570,57,39,20240811,90,124.92,79.37,Atacado
37198,499,98,22,20241124,45,154.72,110.4,Varejo
37199,127,67,72,20240914,90,106.13,78.23,Varejo
37200,555,90,65,20240322,45,108.4,91.9,Varejo
37201,489,296,5,20240623,281,12.11,8.56,Atacado
37202,589,342,34,20240320,250,10.76,7.38,Exportação
37203,570,218,84,20241119,16,88.45,61.93,Atacado
37204,9,358,63,20240808,117,11.74,7.74,Varejo
37205,35,450,22,20240125,34,62.33,42.76,Varejo
37206,336,116,22,20240520,45,120.0,102.7,Varejo
37207,428,114,67,20241101,90,129.52,105.82,Atacado
37208,425,314,78,20240212,236,9.71,6.88,Varejo
37209,279,182,99,20240214,12,109.23,60.07,Atacado
37210,583,233,8,20240804,6,104.93,69.58,Varejo
37211,140,460,29,20240313,56,74.3,46.55,Atacado
37212,380,360,2,20240829,255,11.43,7.17,Varejo
37213,74,371,67,20240630,255,13.3,7.66,Exportação
37214,246,494,38,20240409,67,76.39,53.2,Varejo
37215,460,115,38,20241016,90,109.42,90.48,Varejo
37216,127,379,51,20241112,45,70.46,47.62,Atacado
37217,368,373,12,20240210,34,81.11,52.24,Varejo
37218,54,325,41,20240213,143,9.68,7.28,Atacado
37219,264,425,69,20241028,112,77.95,52.57,Atacado
37220,300,23,50,20240325,45,104.01,88.75,Varejo
37221,419,229,80,20241217,10,96.26,64.11,Atacado
37222,262,304,97,20240919,222,11.15,8.28,Atacado
37223,232,301,53,20241014,314,13.71,7.47,Atacado
37224,64,166,84,20240507,10,101.24,66.79,Varejo
37225,432,486,91,20240207,101,82.09,54.35,Varejo
37226,470,370,98,20240712,355,11.09,6.61,Varejo
37227,20,285,54,20240227,434,13.68,7.77,Atacado
37228,10,237,11,20241128,4,95.97,71.77,Atacado
37229,363,158,92,20241217,2,107.04,71.17,Atacado
37230,593,81,46,20240320,90,118.58,83.67,Atacado
37231,341,139,23,20241031,16,69.95,52.49,Exportação
37232,161,471,68,20240127,134,91.0,58.16,Atacado
37233,288,188,8,20240608,6,82.52,62.07,Atacado
37234,139,314,70,20240531,367,11.84,6.64,Varejo
37235,377,269,15,20240528,409,10.0,6.38,Atacado
37236,363,155,71,20241103,8,77.72,62.71,Atacado
37237,372,110,39,20240803,90,120.46,98.93,Atacado
37238,111,360,26,20240324,334,10.28,6.82,Varejo
37239,166,58,30,20241031,45,134.83,107.17,Atacado
37240,22,166,71,20240307,7,99.66,65.16,Varejo
37241,503,91,63,20241112,45,110.35,86.15,Atacado
37242,570,239,71,20241219,3,80.59,67.04,Atacado
37243,468,484,63,20240713,168,88.01,62.91,Atacado
37244,345,121,56,20240403,90,126.49,88.76,Atacado
37245,516,406,59,20240428,112,71.18,54.03,Atacado
37246,43,109,72,20240105,45,157.41,118.44,Atacado
37247,273,353,37,20241130,287,12.29,8.47,Atacado
37248,91,419,43,20241103,101,83.81,58.65,Atacado
37249,578,32,,20240108,45,137.1,98.11,Atacado
37250,56,62,85,20240808,179,106.24,92.72,Atacado
37251,239,205,66,20240531,8,81.42,60.41,Varejo
37252,575,446,69,20241111,101,68.49,47.3,Varejo
37253,568,240,32,20240404,10,96.62,68.24,Varejo
37254,447,189,52,20240612,7,73.96,50.59,Atacado
37255,303,370,27,20240308,202,10.04,6.01,Atacado
37256,73,247,35,20240624,1,106.14,65.66,Varejo
37257,357,140,42,20241024,8,87.48,54.15,Atacado
37258,325,195,19,20241031,5,67.55,46.17,Varejo
37259,156,419,44,20241022,123,83.75,60.21,Varejo
37260,407,16,1,20240407,45,106.37,84.52,Varejo
37261,516,52,93,20241021,45,139.56,100.82,Varejo
37262,23,342,67,20240523,84,11.97,6.83,Varejo
37263,394,269,94,20240418,222,9.84,6.06,Atacado
37264,235,89,80,20240307,45,117.47,91.24,Exportação
37265,373,160,34,20241106,6,93.9,72.12,Atacado
37266,551,214,15,20240526,12,80.2,53.71,Atacado
37267,535,259,59,20240429,205,9.14,6.13,Atacado
37268,422,189,98,20240106,9,79.11,51.01,Atacado
37269,181,133,50,20240201,15,76.49,52.89,Varejo
37270,333,249,90,20241111,53,9.51,6.14,Varejo
37271,538,173,79,20241021,8,94.94,69.48,Varejo
37272,534,465,15,20240812,67,72.05,41.66,Atacado
37273,557,63,63,20241215,45,106.32,82.97,Varejo
37274,275,67,49,20240322,134,103.79,78.12,Atacado
37275,419,373,76,20240703,90,70.44,49.25,Atacado
37276,115,376,66,20241223,78,66.76,46.8,Varejo
37277,579,331,79,20240504,325,10.13,6.9,Atacado
37278,386,444,62,20240501,123,60.27,45.01,Atacado
37279,293,444,91,20240712,11,71.89,45.92,Atacado
37280,230,307,49,20240215,328,11.82,7.62,Atacado
37281,545,358,19,20241118,414,11.44,7.84,Varejo
37282,294,31,67,20240113,45,103.96,90.87,Varejo
37283,469,208,45,20241010,11,79.85,54.98,Atacado
37284,265,81,76,20240523,90,113.79,83.52,Atacado
37285,189,75,59,20241212,90,123.99,101.43,Atacado
37286,451,228,19,20240218,1,87.39,64.34,Varejo
37287,130,478,51,20241110,101,82.44,50.37,Atacado
37288,140,434,99,20240906,123,82.86,61.89,Varejo
37289,376,164,39,20240622,7,86.14,53.74,Varejo
37290,536,141,6,20240127,15,76.23,50.75,Atacado
37291,346,130,15,20240418,7,83.73,59.49,Atacado
37292,173,51,83,20240104,90,138.39,107.44,Atacado
37293,350,236,50,20240626,6,105.32,71.77,Atacado
37294,453,302,29,20240929,477,11.49,7.46,Atacado
37295,294,259,13,20240527,451,9.39,6.25,Atacado
37296,239,110,50,20240630,45,124.89,87.94,Varejo
37297,131,372,76,20241221,251,9.41,7.19,Atacado
37298,268,334,84,20241118,382,8.52,7.07,Atacado
37299,127,103,33,20240315,90,134.54,111.4,Atacado
37300,559,67,4,20240917,90,104.57,81.6,Varejo
37301,109,250,69,20241222,491,9.93,5.88,Atacado
37302,371,435,98,20240418,101,77.6,43.41,Varejo
37303,10,376,39,20241127,22,64.29,45.0,Atacado
37304,142,353,49,20240413,478,10.78,7.24,Varejo
37305,451,254,4,20240504,372,10.24,6.07,Varejo
37306,490,481,48,20240928,45,86.33,66.77,Varejo
37307,307,60,40,20241123,45,151.72,117.11,Atacado
37308,96,495,78,20241017,123,70.78,52.12,Atacado
